6020	240	what was essentially , by campaign 's end , an extended publicity department	2
6021	240	was essentially , by campaign 's end , an extended publicity department	2
6022	240	was essentially , by campaign 's end ,	2
6023	240	was essentially , by campaign 's end	2
6024	240	was essentially ,	3
6025	240	was essentially	2
6026	240	essentially	2
6027	240	by campaign 's end	2
6028	240	campaign 's end	2
6029	240	campaign 's	2
6030	240	campaign	2
6031	240	an extended publicity department	2
6032	240	extended publicity department	2
6033	240	extended	2
6034	240	publicity department	2
6035	240	publicity	2
6036	240	department	2
6037	241	Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending .	4
6038	241	Provides the kind of ` laugh therapy ' I need from movie comedies -- offbeat humor , amusing characters , and a happy ending	4
6039	241	Provides the kind of ` laugh therapy ' I need from movie comedies --	4
6040	241	Provides the kind of ` laugh therapy ' I need from movie comedies	4
6041	241	Provides	2
6042	241	the kind of ` laugh therapy ' I need from movie comedies	4
6043	241	the kind of ` laugh therapy '	3
6044	241	of ` laugh therapy '	3
6045	241	` laugh therapy '	3
6046	241	laugh therapy '	3
6047	241	laugh	3
6048	241	therapy '	2
6049	241	therapy	2
6050	241	I need from movie comedies	2
6051	241	need from movie comedies	2
6052	241	from movie comedies	2
6053	241	movie comedies	2
6054	241	comedies	2
6055	241	offbeat humor , amusing characters , and a happy ending	4
6056	241	offbeat humor , amusing characters , and	3
6057	241	offbeat humor , amusing characters ,	3
6058	241	offbeat humor , amusing characters	4
6059	241	offbeat humor ,	2
6060	241	offbeat humor	3
6061	241	offbeat	2
6062	241	amusing characters	4
6063	241	a happy ending	3
6064	241	happy ending	3
6065	241	happy	4
6066	241	ending	2
6067	242	Feels strangely hollow at its emotional core .	0
6068	242	Feels strangely hollow at its emotional core	1
6069	242	strangely hollow at its emotional core	1
6070	242	strangely	1
6071	242	hollow at its emotional core	0
6072	242	hollow	1
6073	242	at its emotional core	2
6074	242	its emotional core	2
6075	242	emotional core	2
6076	242	core	2
6077	243	At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had , Godfrey Reggio 's career shines like a lonely beacon .	3
6078	243	At a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had	1
6079	243	a time when commercialism has squeezed the life out of whatever idealism American moviemaking ever had	0
6080	243	a time	2
6081	243	when commercialism has squeezed the life out of whatever idealism American moviemaking ever had	0
6082	243	commercialism has squeezed the life out of whatever idealism American moviemaking ever had	2
6083	243	commercialism	2
6084	243	has squeezed the life out of whatever idealism American moviemaking ever had	0
6085	243	squeezed the life out of whatever idealism American moviemaking ever had	1
6086	243	squeezed	2
6087	243	the life out of whatever idealism American moviemaking ever had	1
6088	243	the life out	2
6089	243	of whatever idealism American moviemaking ever had	2
6090	243	of whatever	2
6091	243	idealism American moviemaking ever had	2
6092	243	idealism American moviemaking ever	2
6093	243	idealism American	3
6094	243	idealism	3
6095	243	moviemaking ever	2
6096	243	moviemaking	2
6097	243	, Godfrey Reggio 's career shines like a lonely beacon .	4
6098	243	Godfrey Reggio 's career shines like a lonely beacon .	3
6099	243	Godfrey Reggio 's career	2
6100	243	Godfrey Reggio 's	2
6101	243	Godfrey	2
6102	243	Reggio 's	3
6103	243	Reggio	2
6104	243	shines like a lonely beacon .	3
6105	243	shines like a lonely beacon	3
6106	243	shines	4
6107	243	like a lonely beacon	2
6108	243	a lonely beacon	2
6109	243	lonely beacon	2
6110	243	lonely	2
6111	243	beacon	2
6112	244	Director Roger Michell does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .	2
6113	244	Director Roger Michell	2
6114	244	Roger Michell	2
6115	244	Roger	2
6116	244	Michell	2
6117	244	does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff .	2
6118	244	does so many of the little things right that it 's difficult not to cuss him out severely for bungling the big stuff	1
6119	244	does so many of the little things right	4
6120	244	so many of the little things right	2
6121	244	many of the little things right	2
6122	244	of the little things right	2
6123	244	the little things right	2
6124	244	the little things	2
6125	244	little things	2
6126	244	that it 's difficult not to cuss him out severely for bungling the big stuff	1
6127	244	it 's difficult not to cuss him out severely for bungling the big stuff	1
6128	244	's difficult not to cuss him out severely for bungling the big stuff	1
6129	244	's difficult	2
6130	244	not to cuss him out severely for bungling the big stuff	2
6131	244	to cuss him out severely for bungling the big stuff	1
6132	244	cuss him out severely for bungling the big stuff	1
6133	244	cuss him out severely	2
6134	244	cuss him out	2
6135	244	cuss him	2
6136	244	cuss	2
6137	244	severely	2
6138	244	for bungling the big stuff	1
6139	244	bungling the big stuff	1
6140	244	bungling	1
6141	244	the big stuff	2
6142	244	big stuff	2
6143	245	Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .	3
6144	245	Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows	3
6145	245	Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills --	3
6146	245	Robert Harmon 's less-is-more approach delivers real bump-in - the-night chills	3
6147	245	Robert Harmon 's less-is-more approach	3
6148	245	Robert Harmon 's	2
6149	245	Robert	2
6150	245	Harmon 's	2
6151	245	Harmon	2
6152	245	less-is-more approach	3
6153	245	less-is-more	1
6154	245	delivers real bump-in - the-night chills	3
6155	245	real bump-in - the-night chills	3
6156	245	real bump-in -	2
6157	245	real bump-in	2
6158	245	bump-in	2
6159	245	the-night chills	2
6160	245	the-night	3
6161	245	chills	2
6162	245	his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows	3
6163	245	his greatest triumph	4
6164	245	greatest triumph	4
6165	245	greatest	3
6166	245	is keeping the creepy crawlies hidden in the film 's thick shadows	2
6167	245	keeping the creepy crawlies hidden in the film 's thick shadows	2
6168	245	keeping	2
6169	245	the creepy crawlies hidden in the film 's thick shadows	2
6170	245	the creepy crawlies	2
6171	245	creepy crawlies	1
6172	245	creepy	1
6173	245	crawlies	1
6174	245	hidden in the film 's thick shadows	2
6175	245	hidden	2
6176	245	in the film 's thick shadows	2
6177	245	the film 's thick shadows	2
6178	245	thick shadows	2
6179	245	shadows	2
6180	246	This movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep .	4
6181	246	This movie may not have the highest production values you 've ever seen , but it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep	3
6182	246	This movie may not have the highest production values you 've ever seen , but	1
6183	246	This movie may not have the highest production values you 've ever seen ,	1
6184	246	This movie may not have the highest production values you 've ever seen	1
6185	246	This movie	2
6186	246	may not have the highest production values you 've ever seen	1
6187	246	may not	1
6188	246	have the highest production values you 've ever seen	4
6189	246	the highest production values you 've ever seen	4
6190	246	the highest production values	4
6191	246	highest production values	4
6192	246	highest	2
6193	246	you 've ever seen	3
6194	246	've ever seen	2
6195	246	've ever	2
6196	246	it 's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep	4
6197	246	's the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep	3
6198	246	the work of an artist , one whose view of America , history and the awkwardness of human life is generous and deep	3
6199	246	of an artist , one whose view of America , history and the awkwardness of human life is generous and deep	3
6200	246	an artist , one whose view of America , history and the awkwardness of human life is generous and deep	3
6201	246	an artist ,	2
6202	246	one whose view of America , history and the awkwardness of human life is generous and deep	3
6203	246	whose view of America , history and the awkwardness of human life is generous and deep	3
6204	246	whose view of America , history and the awkwardness of human life	2
6205	246	view of America , history and the awkwardness of human life	2
6206	246	of America , history and the awkwardness of human life	3
6207	246	America , history and the awkwardness of human life	2
6208	246	America , history and	2
6209	246	America , history	3
6210	246	America ,	2
6211	246	the awkwardness of human life	2
6212	246	the awkwardness	2
6213	246	awkwardness	2
6214	246	of human life	2
6215	246	human life	2
6216	246	human	2
6217	246	is generous and deep	4
6218	246	generous and deep	3
6219	246	generous and	3
6220	246	generous	3
6221	247	Feral and uncomfortable .	1
6222	247	Feral and uncomfortable	1
6223	247	Feral and	2
6224	247	Feral	2
6225	247	uncomfortable	1
6226	248	Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema .	4
6227	248	Sillier , cuter , and shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema	3
6228	248	Sillier , cuter , and	3
6229	248	Sillier , cuter ,	3
6230	248	Sillier , cuter	3
6231	248	Sillier ,	2
6232	248	Sillier	1
6233	248	cuter	3
6234	248	shorter than the first -LRB- as best I remember -RRB- , but still a very good time at the cinema	3
6235	248	shorter than the first -LRB- as best I remember -RRB- , but still	2
6236	248	shorter than the first -LRB- as best I remember -RRB-	2
6237	248	shorter than the first	2
6238	248	shorter	2
6239	248	than the first	2
6240	248	the first	2
6241	248	-LRB- as best I remember -RRB-	2
6242	248	as best I remember -RRB-	2
6243	248	as best	2
6244	248	I remember -RRB-	2
6245	248	I remember	2
6246	248	remember	2
6247	248	, but still	2
6248	248	a very good time at the cinema	3
6249	248	a very good time	4
6250	248	very good time	4
6251	248	very good	3
6252	248	at the cinema	2
6253	248	the cinema	2
6254	249	It 's more enjoyable than I expected , though , and that 's because the laughs come from fairly basic comedic constructs .	3
6255	249	It 's more enjoyable than I expected , though , and that 's because the laughs come from fairly basic comedic constructs	3
6256	249	It 's more enjoyable than I expected , though , and	3
6257	249	It 's more enjoyable than I expected , though ,	3
6258	249	It 's more enjoyable than I expected , though	3
6259	249	's more enjoyable than I expected , though	3
6260	249	's more enjoyable than I expected ,	3
6261	249	's more enjoyable than I expected	3
6262	249	more enjoyable than I expected	3
6263	249	more enjoyable	3
6264	249	enjoyable	3
6265	249	than I expected	2
6266	249	I expected	2
6267	249	expected	1
6268	249	that 's because the laughs come from fairly basic comedic constructs	2
6269	249	's because the laughs come from fairly basic comedic constructs	3
6270	249	because the laughs come from fairly basic comedic constructs	2
6271	249	the laughs come from fairly basic comedic constructs	2
6272	249	the laughs	3
6273	249	laughs	3
6274	249	come from fairly basic comedic constructs	2
6275	249	from fairly basic comedic constructs	2
6276	249	fairly basic comedic constructs	3
6277	249	fairly basic	2
6278	249	basic	2
6279	249	comedic constructs	2
6280	249	comedic	3
6281	249	constructs	3
6282	250	Black-and-white and unrealistic .	0
6283	250	Black-and-white and unrealistic	1
6284	250	Black-and-white and	2
6285	250	Black-and-white	1
6286	250	unrealistic	1
6287	251	The film is predictable in the reassuring manner of a beautifully sung holiday carol .	3
6288	251	is predictable in the reassuring manner of a beautifully sung holiday carol .	2
6289	251	is predictable in the reassuring manner of a beautifully sung holiday carol	3
6290	251	predictable in the reassuring manner of a beautifully sung holiday carol	4
6291	251	in the reassuring manner of a beautifully sung holiday carol	3
6292	251	the reassuring manner of a beautifully sung holiday carol	3
6293	251	the reassuring manner	2
6294	251	reassuring manner	3
6295	251	reassuring	2
6296	251	manner	2
6297	251	of a beautifully sung holiday carol	3
6298	251	a beautifully sung holiday carol	3
6299	251	beautifully sung holiday carol	3
6300	251	beautifully sung	3
6301	251	sung	2
6302	251	holiday carol	3
6303	251	holiday	2
6304	251	carol	2
6305	252	The only camouflage Carvey should now be considering is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .	0
6306	252	The only camouflage Carvey should now be considering	2
6307	252	The only camouflage	2
6308	252	only camouflage	2
6309	252	camouflage	2
6310	252	Carvey should now be considering	2
6311	252	Carvey	2
6312	252	should now be considering	2
6313	252	should now	2
6314	252	now	2
6315	252	be considering	2
6316	252	considering	2
6317	252	is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers .	0
6318	252	is a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	0
6319	252	a paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	0
6320	252	paper bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	0
6321	252	paper	2
6322	252	bag to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	2
6323	252	bag	2
6324	252	to wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	1
6325	252	wear over his head when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	1
6326	252	wear over his head	2
6327	252	wear	2
6328	252	over his head	1
6329	252	his head	2
6330	252	when he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	0
6331	252	he goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	1
6332	252	goes out into public , to avoid being recognized as the man who bilked unsuspecting moviegoers	1
6333	252	goes out into public ,	2
6334	252	goes out into public	2
6335	252	goes out	2
6336	252	into public	2
6337	252	public	2
6338	252	to avoid being recognized as the man who bilked unsuspecting moviegoers	1
6339	252	avoid being recognized as the man who bilked unsuspecting moviegoers	0
6340	252	being recognized as the man who bilked unsuspecting moviegoers	1
6341	252	recognized as the man who bilked unsuspecting moviegoers	1
6342	252	recognized	3
6343	252	as the man who bilked unsuspecting moviegoers	1
6344	252	the man who bilked unsuspecting moviegoers	1
6345	252	the man	3
6346	252	who bilked unsuspecting moviegoers	1
6347	252	bilked unsuspecting moviegoers	1
6348	252	bilked	1
6349	252	unsuspecting moviegoers	2
6350	252	unsuspecting	2
6351	252	moviegoers	2
6352	253	Not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense .	3
6353	253	Not about scares but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	3
6354	253	Not about scares	2
6355	253	about scares	2
6356	253	scares	2
6357	253	but a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	3
6358	253	a mood in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	3
6359	253	a mood	2
6360	253	in which an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	3
6361	253	an ominous , pervasive , and unknown threat lurks just below the proceedings and adds an almost constant mindset of suspense	2
6362	253	an ominous , pervasive , and unknown threat	2
6363	253	ominous , pervasive , and unknown threat	2
6364	253	ominous	2
6365	253	, pervasive , and unknown threat	2
6366	253	pervasive , and unknown threat	2
6367	253	pervasive , and unknown	2
6368	253	pervasive	3
6369	253	, and unknown	2
6370	253	unknown	2
6371	253	threat	2
6372	253	lurks just below the proceedings and adds an almost constant mindset of suspense	3
6373	253	lurks just below the proceedings and	1
6374	253	lurks just below the proceedings	2
6375	253	lurks just	2
6376	253	lurks	2
6377	253	below the proceedings	2
6378	253	below	1
6379	253	the proceedings	2
6380	253	proceedings	2
6381	253	adds an almost constant mindset of suspense	3
6382	253	adds	2
6383	253	an almost constant mindset of suspense	3
6384	253	an almost constant mindset	2
6385	253	almost constant mindset	2
6386	253	almost constant	2
6387	253	constant	2
6388	253	mindset	2
6389	253	of suspense	2
6390	253	suspense	2
6391	254	Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity .	1
6392	254	Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but overall the film never rises above mediocrity	2
6393	254	Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale , but	3
6394	254	Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale ,	3
6395	254	Some of the computer animation is handsome , and various amusing sidekicks add much-needed levity to the otherwise bleak tale	2
6396	254	Some of the computer animation is handsome , and	3
6397	254	Some of the computer animation is handsome ,	3
6398	254	Some of the computer animation is handsome	3
6399	254	Some of the computer animation	2
6400	254	of the computer animation	2
6401	254	the computer animation	2
6402	254	computer animation	2
6403	254	computer	2
6404	254	animation	2
6405	254	is handsome	3
6406	254	handsome	2
6407	254	various amusing sidekicks add much-needed levity to the otherwise bleak tale	3
6408	254	various amusing sidekicks	3
6409	254	various	2
6410	254	amusing sidekicks	3
6411	254	sidekicks	2
6412	254	add much-needed levity to the otherwise bleak tale	3
6413	254	add much-needed levity	3
6414	254	add	3
6415	254	much-needed levity	3
6416	254	much-needed	2
6417	254	levity	3
6418	254	to the otherwise bleak tale	1
6419	254	the otherwise bleak tale	2
6420	254	otherwise bleak tale	1
6421	254	otherwise bleak	1
6422	254	bleak	1
6423	254	overall the film never rises above mediocrity	2
6424	254	overall the film	2
6425	254	overall	2
6426	254	never rises above mediocrity	1
6427	254	rises above mediocrity	2
6428	254	rises	2
6429	254	above mediocrity	2
6430	254	mediocrity	1
6431	255	Offers the flash of rock videos fused with solid performances and eerie atmosphere .	4
6432	255	the flash of rock videos fused with solid performances and eerie atmosphere .	3
6433	255	the flash of rock videos	2
6434	255	the flash	2
6435	255	of rock videos	2
6436	255	rock videos	2
6437	255	rock	2
6438	255	videos	2
6439	255	fused with solid performances and eerie atmosphere .	4
6440	255	fused with solid performances and eerie atmosphere	4
6441	255	fused	2
6442	255	with solid performances and eerie atmosphere	4
6443	255	solid performances and eerie atmosphere	3
6444	255	solid performances and	3
6445	255	solid performances	3
6446	255	eerie atmosphere	2
6447	255	eerie	2
6448	255	atmosphere	2
6449	256	A breezy blend of art , history , esoteric musings and philosophy .	3
6450	256	A breezy blend of art , history , esoteric musings and philosophy	3
6451	256	A breezy blend	3
6452	256	breezy blend	3
6453	256	breezy	2
6454	256	of art , history , esoteric musings and philosophy	2
6455	256	art , history , esoteric musings and philosophy	2
6456	256	, history , esoteric musings and philosophy	2
6457	256	history , esoteric musings and philosophy	2
6458	256	, esoteric musings and philosophy	2
6459	256	esoteric musings and philosophy	2
6460	256	esoteric	3
6461	256	musings and philosophy	2
6462	256	musings and	2
6463	256	musings	2
6464	256	philosophy	2
6465	257	Now as a former Gong Show addict , I 'll admit it , my only complaint is that we did n't get more re-creations of all those famous moments from the show .	3
6466	257	Now as a former Gong Show addict	3
6467	257	as a former Gong Show addict	2
6468	257	a former Gong Show addict	2
6469	257	former Gong Show addict	1
6470	257	former	2
6471	257	Gong Show addict	2
6472	257	Gong	2
6473	257	Show addict	2
6474	257	addict	1
6475	257	, I 'll admit it , my only complaint is that we did n't get more re-creations of all those famous moments from the show .	3
6476	257	, I 'll admit it ,	2
6477	257	I 'll admit it ,	2
6478	257	I 'll admit it	2
6479	257	'll admit it	2
6480	257	admit it	2
6481	257	admit	2
6482	257	my only complaint is that we did n't get more re-creations of all those famous moments from the show .	2
6483	257	my only complaint	1
6484	257	my	2
6485	257	only complaint	2
6486	257	complaint	1
6487	257	is that we did n't get more re-creations of all those famous moments from the show .	2
6488	257	is that we did n't get more re-creations of all those famous moments from the show	1
6489	257	that we did n't get more re-creations of all those famous moments from the show	2
6490	257	we did n't get more re-creations of all those famous moments from the show	1
6491	257	did n't get more re-creations of all those famous moments from the show	2
6492	257	get more re-creations of all those famous moments from the show	3
6493	257	get more re-creations of all those famous moments	3
6494	257	more re-creations of all those famous moments	3
6495	257	more re-creations	2
6496	257	re-creations	2
6497	257	of all those famous moments	3
6498	257	all those famous moments	3
6499	257	those famous moments	3
6500	257	famous moments	3
6501	257	from the show	2
6502	257	the show	2
6503	258	Genuinely unnerving .	3
6504	258	Genuinely unnerving	1
6505	258	Genuinely	2
6506	258	unnerving	2
6507	259	The increasingly diverse French director has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .	4
6508	259	The increasingly diverse French director	3
6509	259	increasingly diverse French director	4
6510	259	increasingly diverse	1
6511	259	increasingly	2
6512	259	diverse	3
6513	259	French director	2
6514	259	has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history .	3
6515	259	has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history	3
6516	259	created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history	3
6517	259	created a film	2
6518	259	that one can honestly describe as looking , sounding and simply feeling like no other film in recent history	3
6519	259	one can honestly describe as looking , sounding and simply feeling like no other film in recent history	3
6520	259	can honestly describe as looking , sounding and simply feeling like no other film in recent history	4
6521	259	can honestly	2
6522	259	describe as looking , sounding and simply feeling like no other film in recent history	3
6523	259	describe	2
6524	259	as looking , sounding and simply feeling like no other film in recent history	3
6525	259	looking , sounding and simply feeling like no other film in recent history	3
6526	259	looking , sounding and	2
6527	259	looking , sounding	2
6528	259	looking ,	2
6529	259	simply feeling like no other film in recent history	3
6530	259	feeling like no other film in recent history	4
6531	259	like no other film in recent history	3
6532	259	no other film in recent history	2
6533	259	no other film	2
6534	259	other film	2
6535	259	in recent history	2
6536	260	One of those joyous films that leaps over national boundaries and celebrates universal human nature .	3
6537	260	One of those	2
6538	260	of those	2
6539	260	joyous films that leaps over national boundaries and celebrates universal human nature .	4
6540	260	joyous films that leaps over national boundaries and celebrates universal human nature	4
6541	260	joyous	3
6542	260	films that leaps over national boundaries and celebrates universal human nature	4
6543	260	that leaps over national boundaries and celebrates universal human nature	4
6544	260	leaps over national boundaries and celebrates universal human nature	3
6545	260	leaps over national boundaries and	2
6546	260	leaps over national boundaries	3
6547	260	leaps	2
6548	260	over national boundaries	2
6549	260	national boundaries	2
6550	260	national	2
6551	260	boundaries	2
6552	260	celebrates universal human nature	3
6553	260	celebrates	3
6554	260	universal human nature	2
6555	260	human nature	3
6556	260	nature	2
6557	261	A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians in 1915 with some difficult relationships in the present .	2
6558	261	A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians in 1915 with some difficult relationships in the present	3
6559	261	A difficult but worthy film that bites off more than it can chew by linking the massacre of Armenians	3
6560	261	A difficult but worthy film that bites off more than it can chew by linking the massacre	3
6561	261	A difficult but worthy film	3
6562	261	difficult but worthy film	3
6563	261	difficult but worthy	3
6564	261	difficult but	2
6565	261	worthy	4
6566	261	that bites off more than it can chew by linking the massacre	1
6567	261	bites off more than it can chew by linking the massacre	0
6568	261	bites	2
6569	261	off more than it can chew by linking the massacre	1
6570	261	off more	2
6571	261	than it can chew by linking the massacre	1
6572	261	it can chew by linking the massacre	1
6573	261	can chew by linking the massacre	2
6574	261	chew by linking the massacre	2
6575	261	chew	2
6576	261	by linking the massacre	2
6577	261	linking the massacre	1
6578	261	linking	2
6579	261	the massacre	1
6580	261	massacre	2
6581	261	of Armenians	2
6582	261	Armenians	2
6583	261	in 1915 with some difficult relationships in the present	2
6584	261	1915 with some difficult relationships in the present	2
6585	261	1915	2
6586	261	with some difficult relationships in the present	2
6587	261	some difficult relationships in the present	2
6588	261	some difficult relationships	1
6589	261	difficult relationships	2
6590	261	in the present	3
6591	261	the present	2
6592	261	present	2
6593	262	Halfway through the movie , the humor dwindles .	1
6594	262	Halfway through the movie	2
6595	262	Halfway	2
6596	262	through the movie	2
6597	262	, the humor dwindles .	1
6598	262	the humor dwindles .	1
6599	262	the humor	2
6600	262	dwindles .	1
6601	262	dwindles	1
6602	263	Witty and often surprising , a dark little morality tale disguised as a romantic comedy .	4
6603	263	Witty and often surprising	3
6604	263	Witty and	3
6605	263	Witty	3
6606	263	often surprising	3
6607	263	surprising	2
6608	263	, a dark little morality tale disguised as a romantic comedy .	3
6609	263	a dark little morality tale disguised as a romantic comedy .	2
6610	263	a dark little morality tale	2
6611	263	dark little morality tale	3
6612	263	little morality tale	3
6613	263	morality tale	3
6614	263	morality	2
6615	263	disguised as a romantic comedy .	2
6616	263	disguised as a romantic comedy	2
6617	263	disguised	1
6618	263	as a romantic comedy	2
6619	263	a romantic comedy	3
6620	264	One senses in World Traveler and in his earlier film that Freundlich bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .	1
6621	264	One senses in World Traveler and in his earlier film that Freundlich	2
6622	264	One senses	3
6623	264	senses	2
6624	264	in World Traveler and in his earlier film that Freundlich	2
6625	264	in World Traveler and in his earlier film	2
6626	264	in World Traveler and	2
6627	264	in World Traveler	2
6628	264	World Traveler	2
6629	264	Traveler	2
6630	264	in his earlier film	2
6631	264	his earlier film	2
6632	264	earlier film	2
6633	264	earlier	2
6634	264	that Freundlich	2
6635	264	Freundlich	2
6636	264	bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact .	1
6637	264	bears a grievous but obscure complaint against fathers , and circles it obsessively , without making contact	1
6638	264	bears a grievous but obscure complaint against fathers , and	2
6639	264	bears a grievous but obscure complaint against fathers ,	1
6640	264	bears a grievous but obscure complaint against fathers	1
6641	264	bears	2
6642	264	a grievous but obscure complaint against fathers	2
6643	264	a grievous but obscure complaint	2
6644	264	grievous but obscure complaint	1
6645	264	grievous but obscure	1
6646	264	grievous but	1
6647	264	grievous	1
6648	264	obscure	2
6649	264	against fathers	2
6650	264	fathers	2
6651	264	circles it obsessively , without making contact	2
6652	264	circles it obsessively ,	2
6653	264	circles it obsessively	2
6654	264	circles it	2
6655	264	circles	2
6656	264	obsessively	1
6657	264	without making contact	2
6658	264	making contact	2
6659	264	contact	2
6660	265	In fact , even better .	3
6661	265	In fact , even better	3
6662	265	fact , even better	3
6663	265	fact ,	3
6664	265	fact	2
6665	265	even better	3
6666	266	... a preachy parable stylized with a touch of John Woo bullet ballet .	2
6667	266	a preachy parable stylized with a touch of John Woo bullet ballet .	1
6668	266	a preachy parable	2
6669	266	preachy parable	1
6670	266	preachy	1
6671	266	stylized with a touch of John Woo bullet ballet .	3
6672	266	stylized with a touch of John Woo bullet ballet	3
6673	266	with a touch of John Woo bullet ballet	2
6674	266	a touch of John Woo bullet ballet	2
6675	266	a touch	2
6676	266	touch	3
6677	266	of John Woo bullet ballet	2
6678	266	John Woo bullet ballet	2
6679	266	Woo bullet ballet	2
6680	266	Woo	3
6681	266	bullet ballet	2
6682	266	bullet	2
6683	266	ballet	2
6684	267	Proves that some movie formulas do n't need messing with -- like the big-bug movie .	2
6685	267	Proves that some movie formulas do n't need messing with -- like the big-bug movie	2
6686	267	Proves that some movie formulas do n't need messing with --	3
6687	267	Proves that some movie formulas do n't need messing with	3
6688	267	that some movie formulas do n't need messing with	3
6689	267	some movie formulas do n't need messing with	2
6690	267	some movie formulas	2
6691	267	movie formulas	2
6692	267	formulas	2
6693	267	do n't need messing with	2
6694	267	need messing with	1
6695	267	messing with	2
6696	267	messing	1
6697	267	like the big-bug movie	2
6698	267	the big-bug movie	2
6699	267	big-bug movie	2
6700	267	big-bug	2
6701	268	An uplifting , largely bogus story .	2
6702	268	An uplifting , largely bogus story	3
6703	268	An uplifting ,	3
6704	268	An uplifting	3
6705	268	largely bogus story	0
6706	268	bogus story	0
6707	268	bogus	1
6708	269	Thanks to confident filmmaking and a pair of fascinating performances , the way to that destination is a really special walk in the woods .	4
6709	269	Thanks to confident filmmaking and a pair of fascinating performances	4
6710	269	to confident filmmaking and a pair of fascinating performances	3
6711	269	confident filmmaking and a pair of fascinating performances	4
6712	269	confident filmmaking and	3
6713	269	confident filmmaking	3
6714	269	confident	4
6715	269	a pair of fascinating performances	3
6716	269	a pair	2
6717	269	pair	2
6718	269	of fascinating performances	4
6719	269	fascinating performances	2
6720	269	, the way to that destination is a really special walk in the woods .	3
6721	269	the way to that destination is a really special walk in the woods .	2
6722	269	the way to that destination	2
6723	269	the way	2
6724	269	to that destination	2
6725	269	that destination	2
6726	269	destination	2
6727	269	is a really special walk in the woods .	3
6728	269	is a really special walk in the woods	3
6729	269	a really special walk in the woods	3
6730	269	a really special walk	3
6731	269	really special walk	4
6732	269	special walk	3
6733	269	special	3
6734	269	walk	2
6735	269	in the woods	2
6736	269	the woods	2
6737	269	woods	2
6738	270	Superbly photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .	4
6739	270	Superbly	3
6740	270	photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .	3
6741	270	photographed and staged by Mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen	3
6742	270	photographed and staged by Mendes with a series of riveting set pieces	3
6743	270	photographed and staged by Mendes	2
